Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,156.6699981689453,158.17999267578125,156.5399932861328,157.5399932861328,150.8183135986328,13152900
2021-01-05,156.9499969482422,156.9499969482422,155.66000366210938,156.3699951171875,149.69822692871094,10458100
2021-01-06,153.82000732421875,153.85000610351562,152.2899932861328,153.16000366210938,146.6251678466797,22827300
2021-01-07,151.7899932861328,152.1699981689453,151.25999450683594,151.80999755859375,145.33277893066406,14651900
2021-01-08,151.47999572753906,151.9600067138672,150.66000366210938,151.32000732421875,144.8637237548828,13622500
2021-01-11,151.0,151.2100067138672,150.49000549316406,151.07000732421875,144.6243896484375,8370700
2021-01-12,150.7899932861328,151.16000366210938,149.92999267578125,150.9499969482422,144.5094451904297,12186300
2021-01-13,151.66000366210938,153.07000732421875,151.57000732421875,152.64999389648438,146.13699340820312,12533300
2021-01-14,152.5800018310547,152.63999938964844,150.7899932861328,151.22000122070312,144.7679901123047,14835500
2021-01-15,152.19000244140625,152.36000061035156,151.47000122070312,151.82000732421875,145.3424072265625,11624700
2021-01-19,151.6199951171875,152.36000061035156,151.50999450683594,152.30999755859375,145.8114776611328,9575600
2021-01-20,151.99000549316406,152.47999572753906,151.7899932861328,152.4600067138672,145.955078125,5368900
2021-01-21,151.44000244140625,151.75,151.10000610351562,151.38999938964844,144.93072509765625,8162700
2021-01-22,151.85000610351562,152.00999450683594,151.4199981689453,151.8800048828125,145.3998260498047,9507200
2021-01-25,152.75999450683594,153.69000244140625,152.63999938964844,153.6699981689453,147.1134033203125,8712600
2021-01-26,153.10000610351562,153.60000610351562,152.9199981689453,153.3800048828125,146.8358154296875,7690300
2021-01-27,154.07000732421875,154.5,153.52999877929688,153.77000427246094,147.20921325683594,7895200
2021-01-28,153.39999389648438,153.4600067138672,152.16000366210938,152.9199981689453,146.39544677734375,10667800
2021-01-29,151.4199981689453,152.49000549316406,151.3000030517578,152.0,145.51466369628906,14965900
2021-02-01,151.66000366210938,152.36000061035156,151.49000549316406,152.0,145.68336486816406,8165500
2021-02-02,150.74000549316406,151.08999633789062,150.52000427246094,151.02000427246094,144.7440948486328,9177500
2021-02-03,150.42999267578125,150.58999633789062,149.5800018310547,149.67999267578125,143.4597625732422,9633100
2021-02-04,149.16000366210938,149.49000549316406,148.8000030517578,149.27999877929688,143.07640075683594,8262600
2021-02-05,149.10000610351562,149.57000732421875,148.02000427246094,148.02999877929688,141.87832641601562,10258900
2021-02-08,148.3000030517578,149.25999450683594,148.0399932861328,148.67999267578125,142.50135803222656,11574800
2021-02-09,149.22000122070312,149.6699981689453,148.66000366210938,148.7899932861328,142.60675048828125,5218300
2021-02-10,149.27999877929688,149.77999877929688,149.13999938964844,149.77999877929688,143.5556640625,8079800
2021-02-11,149.67999267578125,149.7899932861328,148.75,148.9600067138672,142.7696990966797,11962700
2021-02-12,147.6999969482422,148.0800018310547,147.02999877929688,147.11000061035156,140.9966278076172,14088400
2021-02-16,145.22000122070312,145.66000366210938,144.66000366210938,144.8699951171875,138.84971618652344,17789100
2021-02-17,145.9499969482422,146.3800048828125,144.97999572753906,145.7899932861328,139.73141479492188,11199100
2021-02-18,144.61000061035156,145.60000610351562,144.32000732421875,145.1999969482422,139.16595458984375,10755300
2021-02-19,144.05999755859375,144.32000732421875,142.85000610351562,143.27000427246094,137.316162109375,12741700
2021-02-22,143.02999877929688,143.74000549316406,141.72000122070312,142.17999267578125,136.27145385742188,13203900
2021-02-23,141.52000427246094,142.5,141.13999938964844,141.77000427246094,135.8784942626953,12658500
2021-02-24,139.35000610351562,141.17999267578125,139.16000366210938,140.83999633789062,134.98712158203125,17363100
2021-02-25,139.52000427246094,139.9199981689453,136.61000061035156,138.5399932861328,132.78274536132812,52621700
2021-02-26,140.77000427246094,143.3000030517578,139.67999267578125,143.1199951171875,137.17236328125,45423300
2021-03-01,140.66000366210938,141.41000366210938,140.08999633789062,141.05999755859375,135.36073303222656,22048000
2021-03-02,140.39999389648438,141.1300048828125,140.2899932861328,141.07000732421875,135.37030029296875,12482200
2021-03-03,139.3800048828125,140.14999389648438,138.75999450683594,139.5399932861328,133.9020538330078,19763700
2021-03-04,139.6300048828125,139.94000244140625,137.9600067138672,138.63999938964844,133.03848266601562,22366600
2021-03-05,138.1699981689453,139.33999633789062,137.99000549316406,138.91000366210938,133.29757690429688,20598000
2021-03-08,138.8300018310547,138.89999389648438,137.8300018310547,137.8300018310547,132.26119995117188,15236600
2021-03-09,139.27000427246094,139.82000732421875,138.97000122070312,139.74000549316406,134.09400939941406,14463400
2021-03-10,139.8000030517578,140.14999389648438,139.27999877929688,140.02000427246094,134.36270141601562,12387600
2021-03-11,139.1699981689453,139.3800048828125,138.4600067138672,139.00999450683594,133.39352416992188,14150700
2021-03-12,136.39999389648438,136.4600067138672,135.64999389648438,136.05999755859375,130.5626983642578,20402700
2021-03-15,136.49000549316406,137.08999633789062,136.41000366210938,136.86000061035156,131.3303985595703,11366500
2021-03-16,137.02000427246094,137.1199951171875,135.75,136.30999755859375,130.80262756347656,15567900
2021-03-17,135.14999389648438,135.52999877929688,134.14999389648438,135.2899932861328,129.82379150390625,27107500
2021-03-18,133.30999755859375,134.47000122070312,133.19000244140625,133.9199981689453,128.5091552734375,21615100
2021-03-19,134.0800018310547,134.8300018310547,133.8000030517578,134.75,129.30563354492188,18685000
2021-03-22,135.69000244140625,136.41000366210938,135.3699951171875,136.25999450683594,130.754638671875,17047500
2021-03-23,136.58999633789062,137.5399932861328,136.14999389648438,137.49000549316406,131.9349365234375,16768400
2021-03-24,137.05999755859375,138.27999877929688,136.9499969482422,138.22999572753906,132.64505004882812,13863000
2021-03-25,138.38999938964844,138.66000366210938,137.08999633789062,137.13999938964844,131.59902954101562,20782000
2021-03-26,136.4199981689453,137.24000549316406,136.22000122070312,136.66000366210938,131.13848876953125,8433300
2021-03-29,136.8300018310547,136.85000610351562,134.97000122070312,135.5,130.0253143310547,13968100
2021-03-30,135.3000030517578,136.50999450683594,135.00999450683594,136.2100067138672,130.7066192626953,15020800
2021-03-31,136.33999633789062,136.58999633789062,134.97999572753906,135.4499969482422,129.97735595703125,19271300
2021-04-01,136.5500030517578,137.6199951171875,136.3000030517578,137.50999450683594,132.1345977783203,14885900
2021-04-05,136.5500030517578,136.97000122070312,135.94000244140625,136.91000366210938,131.55804443359375,8243000
2021-04-06,137.16000366210938,137.97999572753906,137.00999450683594,137.83999633789062,132.45167541503906,9282400
2021-04-07,137.4499969482422,138.10000610351562,136.8800048828125,136.8800048828125,131.52923583984375,11052700
2021-04-08,137.38999938964844,138.07000732421875,137.36000061035156,138.00999450683594,132.614990234375,7847900
2021-04-09,137.5,138.19000244140625,137.08999633789062,137.50999450683594,132.1345977783203,8717800
2021-04-12,137.4600067138672,137.52999877929688,137.10000610351562,137.4499969482422,132.0769500732422,7659000
2021-04-13,137.3000030517578,138.50999450683594,137.1999969482422,138.47999572753906,133.06666564941406,13232800
2021-04-14,138.02999877929688,138.24000549316406,137.57000732421875,138.0399932861328,132.6438751220703,7293200
2021-04-15,139.49000549316406,140.97999572753906,139.4600067138672,140.35000610351562,134.8635711669922,23896700
